FMT,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
GPS, 407498194, 0, 3, 221555200, 2252, 19, 0.62, 52.5259377, 13.3143389, 65.92, 0.02360085, 36.38435, -0.003, 0, 1
GPS, 407677902, 0, 3, 221555400, 2252, 19, 0.62, 52.5259377, 13.3143389, 65.92, 0.01886796, 147.9946, -0.078, 0, 1
GPS, 407898268, 0, 3, 221555600, 2252, 19, 0.62, 52.5259377, 13.3143389, 65.93, 0.01456022, 344.0546, -0.052, 0, 1
GPS, 408098184, 0, 3, 221555800, 2252, 19, 0.62, 52.5259377, 13.3143389, 65.93, 0.01216552, 189.4623, 0.034, 0, 1
GPS, 408298146, 0, 3, 221556000, 2252, 19, 0.62, 52.5259377, 13.3143389, 65.93, 0.01, 216.8699, 0.051, 0, 1
GPS, 408498183, 0, 3, 221556200, 2252, 19, 0.62, 52.5259377, 13.314339, 65.93, 0.03361547, 112.751, -0.004, 0, 1
GPS, 408698178, 0, 3, 221556400, 2252, 19, 0.62, 52.5259376, 13.314339, 65.92, 0.004123106, 165.9637, -0.006, 0, 1
GPS, 408898192, 0, 3, 221556600, 2252, 19, 0.62, 52.5259376, 13.314339, 65.93, 0.009486834, 198.435, -0.032, 0, 1
GPS, 409098162, 0, 3, 221556800, 2252, 19, 0.62, 52.5259376, 13.314339, 65.92, 0.05758472, 20.32314, -0.114, 0, 1
GPS, 409298170, 0, 3, 221557000, 2252, 19, 0.62, 52.5259376, 13.314339, 65.93, 0.06705222, 197.354, -0.041, 0, 1
GPS, 409498139, 0, 3, 221557200, 2252, 19, 0.62, 52.5259376, 13.314339, 65.95, 0.01204159, 228.3665, 0.039, 0, 1
GPS, 409698140, 0, 3, 221557400, 2252, 19, 0.62, 52.5259376, 13.314339, 65.95, 0.022, 0, -0.054, 0, 1
GPS, 409898131, 0, 3, 221557600, 2252, 19, 0.62, 52.5259378, 13.314339, 65.96, 0.1100727, 2.082565, 0.034, 0, 1
GPS, 410098211, 0, 3, 221557800, 2252, 19, 0.62, 52.5259379, 13.3143389, 65.95, 0.0286007, 233.5308, -0.05, 0, 1
GPS, 410298245, 0, 3, 221558000, 2252, 19, 0.62, 52.525938, 13.3143389, 65.97, 0.02617251, 313.4518, 0.07, 0, 1
GPS, 410498148, 0, 3, 221558200, 2252, 19, 0.62, 52.5259381, 13.3143388, 65.98, 0.03255764, 312.5104, -0.005, 0, 1
GPS, 410698185, 0, 3, 221558400, 2252, 19, 0.62, 52.5259382, 13.3143388, 65.99, 0.03671512, 29.35775, 0.009000001, 0, 1
GPS, 410898118, 0, 3, 221558600, 2252, 19, 0.62, 52.5259382, 13.3143389, 66, 0.02404163, 16.92751, -0.045, 0, 1
GPS, 411098149, 0, 3, 221558800, 2252, 19, 0.62, 52.5259383, 13.3143389, 66.01, 0.027, 90, -0.056, 0, 1
GPS, 411298134, 0, 3, 221559000, 2252, 19, 0.62, 52.5259383, 13.314339, 66.03, 0.02483949, 130.1009, -0.001, 0, 1
GPS, 411498148, 0, 3, 221559200, 2252, 19, 0.62, 52.5259384, 13.3143391, 66.04, 0.01421267, 39.28941, 0.046, 0, 1
GPS, 411698160, 0, 3, 221559400, 2252, 19, 0.62, 52.5259384, 13.3143391, 66.04, 0.01360147, 72.89726, -0.001, 0, 1
GPS, 411898227, 0, 3, 221559600, 2252, 19, 0.62, 52.5259385, 13.3143391, 66.05, 0.002236068, 153.435, -0.101, 0, 1
GPS, 412098275, 0, 3, 221559800, 2252, 19, 0.62, 52.5259385, 13.3143392, 66.06, 0.05008992, 26.0535, -0.09, 0, 1
GPS, 412298228, 0, 3, 221560000, 2252, 19, 0.62, 52.5259387, 13.3143392, 66.1, 0.01843909, 347.4712, 0.03, 0, 1
GPS, 412498139, 0, 3, 221560200, 2252, 19, 0.62, 52.5259387, 13.3143392, 66.11, 0.005830952, 120.9637, -0.131, 0, 1
GPS, 412698156, 0, 3, 221560400, 2252, 19, 0.62, 52.5259388, 13.3143393, 66.13, 0.03352611, 17.35402, -0.027, 0, 1
GPS, 412898124, 0, 3, 221560600, 2252, 19, 0.62, 52.5259388, 13.3143393, 66.14, 0.05830952, 174.0938, 0.005, 0, 1
GPS, 413098140, 0, 3, 221560800, 2252, 19, 0.62, 52.5259388, 13.3143393, 66.13, 0.03984972, 17.52557, -0.122, 0, 1
GPS, 413298175, 0, 3, 221561000, 2252, 19, 0.62, 52.5259388, 13.3143393, 66.15, 0.0256125, 51.34019, -0.083, 0, 1
GPS, 413498197, 0, 3, 221561200, 2252, 19, 0.62, 52.5259389, 13.3143394, 66.16, 0.02418677, 172.875, 0.038, 0, 1
GPS, 413698227, 0, 3, 221561400, 2252, 19, 0.62, 52.5259389, 13.3143394, 66.17, 0.02630589, 8.746161, -0.07300001, 0, 1
GPS, 413898247, 0, 3, 221561600, 2252, 19, 0.62, 52.5259389, 13.3143394, 66.16, 0.02789265, 345.4655, -0.047, 0, 1
GPS, 414098158, 0, 3, 221561800, 2252, 19, 0.62, 52.525939, 13.3143394, 66.17, 0.02640076, 204.6236, -0.004, 0, 1
GPS, 414337910, 0, 3, 221562000, 2252, 19, 0.62, 52.525939, 13.3143394, 66.17, 0.009433982, 147.9946, 0.036, 0, 1
GPS, 414498136, 0, 3, 221562200, 2252, 19, 0.62, 52.5259389, 13.3143394, 66.15, 0.003162278, 341.5651, -0.038, 0, 1
GPS, 414698183, 0, 3, 221562400, 2252, 19, 0.62, 52.525939, 13.3143394, 66.15, 0.02729469, 278.427, 0.083, 0, 1
GPS, 414898164, 0, 3, 221562600, 2252, 19, 0.62, 52.525939, 13.3143394, 66.15, 0.00781025, 129.8056, 0.02, 0, 1
GPS, 415098205, 0, 3, 221562800, 2252, 19, 0.62, 52.5259391, 13.3143395, 66.16, 0.0286007, 216.4692, 0.096, 0, 1
GPS, 415298141, 0, 3, 221563000, 2252, 19, 0.62, 52.5259391, 13.3143395, 66.15, 0.01392839, 21.03751, -0.089, 0, 1
GPS, 415498145, 0, 3, 221563200, 2252, 19, 0.62, 52.5259391, 13.3143394, 66.17, 0.0245153, 258.2317, -0.03, 0, 1
GPS, 415698266, 0, 3, 221563400, 2252, 19, 0.62, 52.5259391, 13.3143394, 66.18, 0.006708204, 333.4349, -0.045, 0, 1
GPS, 415898138, 0, 3, 221563600, 2252, 19, 0.62, 52.5259392, 13.3143395, 66.18, 0.02109502, 84.55966, 0.015, 0, 1
GPS, 416098133, 0, 3, 221563800, 2252, 19, 0.62, 52.5259392, 13.3143395, 66.19, 0.001, 180, -0.033, 0, 1
GPS, 416298241, 0, 3, 221564000, 2252, 19, 0.62, 52.5259393, 13.3143396, 66.21, 0.0353412, 244.8852, 0.101, 0, 1
GPS, 416498238, 0, 3, 221564200, 2252, 19, 0.62, 52.5259393, 13.3143395, 66.19, 0.01565248, 333.4349, -0.049, 0, 1
GPS, 416698191, 0, 3, 221564400, 2252, 19, 0.62, 52.5259394, 13.3143395, 66.2, 0.02657066, 19.79888, 0.022, 0, 1
GPS, 416898214, 0, 3, 221564600, 2252, 19, 0.62, 52.5259394, 13.3143396, 66.21, 0.02505993, 28.61045, 0.003, 0, 1
GPS, 417098095, 0, 3, 221564800, 2252, 19, 0.62, 52.5259395, 13.3143396, 66.22, 0.003162278, 18.43495, -0.022, 0, 1
GPS, 417298212, 0, 3, 221565000, 2252, 19, 0.62, 52.5259395, 13.3143396, 66.21, 0.009219545, 12.52881, -0.054, 0, 1
GPS, 417498161, 0, 3, 221565200, 2252, 19, 0.62, 52.5259396, 13.3143397, 66.22, 0.02906889, 40.81508, -0.067, 0, 1
GPS, 417698139, 0, 3, 221565400, 2252, 19, 0.62, 52.5259396, 13.3143398, 66.23, 0.02469818, 158.6294, 0.06900001, 0, 1
GPS, 417898171, 0, 3, 221565600, 2252, 19, 0.62, 52.5259396, 13.3143398, 66.23, 0.02716616, 6.340191, -0.046, 0, 1
GPS, 418098140, 0, 3, 221565800, 2252, 19, 0.62, 52.5259397, 13.3143398, 66.24, 0.0358469, 149.8586, -0.057, 0, 1
GPS, 418298179, 0, 3, 221566000, 2252, 19, 0.62, 52.5259397, 13.3143398, 66.25, 0.04837355, 7.125016, -0.023, 0, 1
GPS, 418498162, 0, 3, 221566200, 2252, 19, 0.62, 52.5259398, 13.3143399, 66.26, 0.005830952, 239.0363, -0.02, 0, 1
GPS, 418698110, 0, 3, 221566400, 2252, 19, 0.62, 52.5259399, 13.3143399, 66.28, 0.01843909, 347.4712, -0.03, 0, 1
GPS, 418898176, 0, 3, 221566600, 2252, 19, 0.62, 52.5259399, 13.3143398, 66.28, 0.01280625, 308.6598, -0.034, 0, 1
GPS, 419098164, 0, 3, 221566800, 2252, 19, 0.62, 52.52594, 13.3143398, 66.29, 0.01811077, 6.340191, 0.012, 0, 1
GPS, 419298218, 0, 3, 221567000, 2252, 19, 0.62, 52.5259401, 13.3143398, 66.3, 0.01746425, 246.3706, 0.062, 0, 1
GPS, 419498192, 0, 3, 221567200, 2252, 19, 0.62, 52.5259401, 13.3143398, 66.3, 0.0254951, 258.6901, 0.08000001, 0, 1
GPS, 419698197, 0, 3, 221567400, 2252, 19, 0.62, 52.5259402, 13.3143397, 66.29, 0.01931321, 291.2505, 0.085, 0, 1
GPS, 419898245, 0, 3, 221567600, 2252, 19, 0.62, 52.5259402, 13.3143397, 66.29, 0.04201191, 218.2338, 0.06900001, 0, 1
GPS, 420098162, 0, 3, 221567800, 2252, 19, 0.62, 52.5259402, 13.3143397, 66.3, 0.0210238, 154.6538, -0.004, 0, 1
GPS, 420318242, 0, 3, 221568000, 2252, 19, 0.62, 52.5259403, 13.3143397, 66.31, 0.009433982, 32.00538, -0.011, 0, 1
GPS, 420498235, 0, 3, 221568200, 2252, 19, 0.62, 52.5259403, 13.3143398, 66.32, 0.01118034, 10.30484, -0.057, 0, 1
GPS, 420698191, 0, 3, 221568400, 2252, 19, 0.62, 52.5259403, 13.3143398, 66.31, 0.02523886, 56.30993, -0.118, 0, 1
GPS, 420898146, 0, 3, 221568600, 2252, 19, 0.62, 52.5259404, 13.3143398, 66.33, 0.01843909, 49.3987, -0.054, 0, 1
GPS, 421098279, 0, 3, 221568800, 2252, 19, 0.62, 52.5259405, 13.3143398, 66.34, 0.003, 270, -0.003, 0, 1
GPS, 421298128, 0, 3, 221569000, 2252, 19, 0.62, 52.5259405, 13.3143398, 66.34, 0.02844293, 190.1247, -0.016, 0, 1
GPS, 421498193, 0, 3, 221569200, 2252, 19, 0.62, 52.5259405, 13.3143398, 66.34, 0.01581139, 55.30484, -0.09100001, 0, 1
GPS, 421698160, 0, 3, 221569400, 2252, 19, 0.62, 52.5259405, 13.3143398, 66.34, 0.01476482, 28.30076, 0.041, 0, 1
GPS, 421898139, 0, 3, 221569600, 2252, 19, 0.62, 52.5259405, 13.3143398, 66.34, 0.005830952, 329.0363, -0.021, 0, 1
GPS, 422098167, 0, 3, 221569800, 2252, 19, 0.62, 52.5259406, 13.3143398, 66.35, 0.009219545, 220.6013, -0.008, 0, 1
GPS, 422298130, 0, 3, 221570000, 2252, 19, 0.62, 52.5259406, 13.3143398, 66.34, 0.007071068, 8.130103, -0.048, 0, 1
GPS, 422498185, 0, 3, 221570200, 2252, 19, 0.62, 52.5259406, 13.3143398, 66.35, 0.027313, 203.7495, -0.01, 0, 1
GPS, 422698210, 0, 3, 221570400, 2252, 19, 0.62, 52.5259406, 13.3143397, 66.35, 0.05162364, 8.914927, -0.09500001, 0, 1
GPS, 422898253, 0, 3, 221570600, 2252, 19, 0.62, 52.5259407, 13.3143398, 66.35, 0.03883298, 55.49147, -0.07300001, 0, 1
GPS, 423098167, 0, 3, 221570800, 2252, 19, 0.62, 52.5259407, 13.3143398, 66.36, 0.01702939, 273.3665, -0.008, 0, 1
GPS, 423318211, 0, 3, 221571000, 2252, 19, 0.62, 52.5259407, 13.3143397, 66.36, 0.01513275, 352.4054, 0.014, 0, 1
GPS, 423498149, 0, 3, 221571200, 2252, 19, 0.62, 52.5259407, 13.3143397, 66.36, 0.090471, 203.4481, 0.101, 0, 1
GPS, 423698140, 0, 3, 221571400, 2252, 19, 0.62, 52.5259407, 13.3143396, 66.35, 0.01204159, 48.36646, -0.064, 0, 1
GPS, 423898135, 0, 3, 221571600, 2252, 19, 0.62, 52.5259407, 13.3143397, 66.36, 0.01431782, 257.9053, 0.056, 0, 1
GPS, 424098195, 0, 3, 221571800, 2252, 19, 0.62, 52.5259407, 13.3143396, 66.35, 0.0405216, 15.75117, -0.107, 0, 1
GPS, 424298158, 0, 3, 221572000, 2252, 19, 0.62, 52.5259408, 13.3143396, 66.36, 0.03275668, 167.6609, 0, 0, 1
GPS, 424498235, 0, 3, 221572200, 2252, 19, 0.62, 52.5259408, 13.3143397, 66.36, 0.01529706, 11.30993, 0.017, 0, 1
GPS, 424698318, 0, 3, 221572400, 2252, 19, 0.62, 52.5259408, 13.3143396, 66.35, 0.02863564, 347.9052, 0.035, 0, 1
GPS, 424898210, 0, 3, 221572600, 2252, 19, 0.62, 52.5259408, 13.3143396, 66.34, 0.02332381, 239.0363, 0.035, 0, 1
GPS, 425098153, 0, 3, 221572800, 2252, 19, 0.62, 52.5259408, 13.3143396, 66.33, 0.04716991, 32.00538, -0.144, 0, 1
GPS, 425298119, 0, 3, 221573000, 2252, 19, 0.62, 52.5259409, 13.3143396, 66.35, 0.01216552, 170.5377, 0.081, 0, 1
GPS, 425498144, 0, 3, 221573200, 2252, 19, 0.62, 52.5259409, 13.3143396, 66.34, 0.02915476, 337.8336, -0.086, 0, 1
GPS, 425698207, 0, 3, 221573400, 2252, 19, 0.62, 52.5259409, 13.3143395, 66.33, 0.01769181, 42.70939, 0.011, 0, 1
GPS, 425898204, 0, 3, 221573600, 2252, 19, 0.62, 52.5259409, 13.3143395, 66.33, 0.06964195, 201.0375, 0.098, 0, 1
GPS, 426098156, 0, 3, 221573800, 2252, 19, 0.62, 52.5259409, 13.3143395, 66.32, 0.02, 36.8699, -0.051, 0, 1
GPS, 426298201, 0, 3, 221574000, 2252, 19, 0.62, 52.5259409, 13.3143395, 66.32, 0.02886174, 14.03624, -0.07700001, 0, 1
GPS, 426498258, 0, 3, 221574200, 2252, 19, 0.62, 52.5259409, 13.3143395, 66.31, 0.01476482, 28.30076, 0.001, 0, 1
GPS, 426698146, 0, 3, 221574400, 2252, 19, 0.62, 52.5259408, 13.3143395, 66.3, 0.01345363, 221.9872, -0.002, 0, 1
GPS, 426898152, 0, 3, 221574600, 2252, 19, 0.62, 52.5259408, 13.3143395, 66.29, 0.04527693, 173.6598, 0.107, 0, 1
GPS, 427098140, 0, 3, 221574800, 2252, 19, 0.62, 52.5259407, 13.3143395, 66.27, 0.02118962, 19.29004, -0.107, 0, 1
GPS, 427298168, 0, 3, 221575000, 2252, 19, 0.62, 52.5259408, 13.3143394, 66.29, 0.05197115, 258.9063, 0.06500001, 0, 1
GPS, 427498123, 0, 3, 221575200, 2252, 19, 0.62, 52.5259408, 13.3143393, 66.27, 0.04205948, 28.39302, -0.039, 0, 1
GPS, 427698192, 0, 3, 221575400, 2252, 19, 0.62, 52.5259408, 13.3143393, 66.27, 0.01746425, 203.6294, -0.029, 0, 1
GPS, 427898181, 0, 3, 221575600, 2252, 19, 0.62, 52.5259407, 13.3143393, 66.26, 0.01702939, 40.23636, -0.166, 0, 1
GPS, 428098148, 0, 3, 221575800, 2252, 19, 0.62, 52.5259406, 13.3143393, 66.27, 0.002236068, 206.565, -0.062, 0, 1
GPS, 428298223, 0, 3, 221576000, 2252, 19, 0.62, 52.5259406, 13.3143392, 66.27, 0.03360059, 216.5289, 0.042, 0, 1
GPS, 428498133, 0, 3, 221576200, 2252, 19, 0.62, 52.5259405, 13.3143392, 66.25, 0.002, 0, -0.032, 0, 1
GPS, 428698187, 0, 3, 221576400, 2252, 19, 0.62, 52.5259404, 13.3143391, 66.22, 0.01920937, 38.65981, -0.089, 0, 1
GPS, 428898249, 0, 3, 221576600, 2252, 19, 0.62, 52.5259404, 13.3143391, 66.22, 0.02408319, 184.7637, 0.003, 0, 1
GPS, 429098242, 0, 3, 221576800, 2252, 19, 0.62, 52.5259403, 13.3143391, 66.21, 0.01431782, 167.9052, 0.045, 0, 1
GPS, 429298160, 0, 3, 221577000, 2252, 19, 0.62, 52.5259402, 13.314339, 66.18, 0.03067572, 199.0256, 0.026, 0, 1
GPS, 429498163, 0, 3, 221577200, 2252, 19, 0.62, 52.5259401, 13.314339, 66.15, 0.04295347, 12.09476, -0.04, 0, 1
GPS, 429698130, 0, 3, 221577400, 2252, 19, 0.62, 52.5259401, 13.314339, 66.15, 0.03992493, 202.0679, 0.081, 0, 1
GPS, 429898204, 0, 3, 221577600, 2252, 19, 0.62, 52.52594, 13.3143389, 66.12, 0.03832754, 15.12401, -0.086, 0, 1
GPS, 430098187, 0, 3, 221577800, 2252, 19, 0.62, 52.52594, 13.3143389, 66.12, 0.03417601, 20.55604, -0.014, 0, 1
GPS, 430298150, 0, 3, 221578000, 2252, 19, 0.62, 52.52594, 13.3143389, 66.11, 0.01910497, 6.009006, 0.053, 0, 1
GPS, 430498185, 0, 3, 221578200, 2252, 19, 0.62, 52.52594, 13.3143389, 66.09, 0.012, 90, 0.07600001, 0, 1
GPS, 430698230, 0, 3, 221578400, 2252, 19, 0.62, 52.5259399, 13.3143389, 66.07, 0.02801785, 357.9546, -0.052, 0, 1
GPS, 430898129, 0, 3, 221578600, 2252, 19, 0.62, 52.52594, 13.3143389, 66.06, 0.1208387, 10.00798, -0.057, 0, 1
GPS, 431098180, 0, 3, 221578800, 2252, 19, 0.62, 52.5259399, 13.3143389, 66.05, 0.1406876, 193.1473, -0.035, 0, 1
GPS, 431298154, 0, 3, 221579000, 2252, 19, 0.62, 52.5259397, 13.3143388, 66.03, 0.08256513, 16.89865, -0.012, 0, 1
GPS, 431498146, 0, 3, 221579200, 2252, 19, 0.62, 52.5259396, 13.3143388, 65.99, 0.008062258, 7.125016, -0.064, 0, 1
GPS, 431698188, 0, 3, 221579400, 2252, 19, 0.62, 52.5259396, 13.3143388, 65.99, 0.01802776, 236.3099, 0.024, 0, 1
GPS, 431898251, 0, 3, 221579600, 2252, 19, 0.62, 52.5259395, 13.3143387, 65.95, 0.1220533, 7.5326, -0.146, 0, 1
GPS, 432098176, 0, 3, 221579800, 2252, 19, 0.62, 52.5259396, 13.3143387, 65.96, 0.04002499, 167.0054, 0.105, 0, 1
GPS, 432337891, 0, 3, 221580000, 2252, 19, 0.62, 52.5259395, 13.3143387, 65.95, 0.007615773, 246.8014, -0.02, 0, 1
GPS, 432498177, 0, 3, 221580200, 2252, 19, 0.62, 52.5259395, 13.3143387, 65.94, 0.03929377, 14.74356, 0.011, 0, 1
GPS, 432698143, 0, 3, 221580400, 2252, 19, 0.62, 52.5259395, 13.3143386, 65.92, 0.03006659, 3.814075, -0.148, 0, 1
GPS, 432898168, 0, 3, 221580600, 2252, 19, 0.62, 52.5259395, 13.3143386, 65.94, 0.026, 112.6199, 0.013, 0, 1
GPS, 433098172, 0, 3, 221580800, 2252, 19, 0.62, 52.5259395, 13.3143386, 65.92, 0.04110961, 355.8151, 0.017, 0, 1
GPS, 433298183, 0, 3, 221581000, 2252, 19, 0.62, 52.5259395, 13.3143386, 65.91, 0.01063015, 131.1859, -0.08400001, 0, 1
GPS, 433498207, 0, 3, 221581200, 2252, 19, 0.62, 52.5259395, 13.3143386, 65.92, 0.01726268, 169.992, 0.057, 0, 1
GPS, 433698259, 0, 3, 221581400, 2252, 19, 0.62, 52.5259396, 13.3143387, 65.92, 0.02683282, 26.56505, 0.023, 0, 1
GPS, 433898210, 0, 3, 221581600, 2252, 19, 0.62, 52.5259396, 13.3143387, 65.92, 0.009486834, 161.565, -0.066, 0, 1
GPS, 434098161, 0, 3, 221581800, 2252, 19, 0.62, 52.5259396, 13.3143387, 65.93, 0.004472136, 26.56505, -0.023, 0, 1
GPS, 434298140, 0, 3, 221582000, 2252, 19, 0.62, 52.5259394, 13.3143385, 65.9, 0.0976166, 209.4537, -0.074, 0, 1
GPS, 434498143, 0, 3, 221582200, 2252, 19, 0.62, 52.5259394, 13.3143385, 65.92, 0.06744628, 15.47864, -0.013, 0, 1
GPS, 434698128, 0, 3, 221582400, 2252, 19, 0.62, 52.5259395, 13.3143385, 65.92, 0.04580393, 216.1193, 0.09200001, 0, 1
GPS, 434898130, 0, 3, 221582600, 2252, 19, 0.62, 52.5259395, 13.3143384, 65.92, 0.09646244, 197.4958, 0.03, 0, 1
GPS, 435098177, 0, 3, 221582800, 2252, 19, 0.62, 52.5259395, 13.3143384, 65.93, 0.04440721, 35.83765, 0.03, 0, 1
GPS, 435298207, 0, 3, 221583000, 2252, 19, 0.62, 52.5259395, 13.3143384, 65.91, 0.101, 11.42119, -0.106, 0, 1
GPS, 435498256, 0, 3, 221583200, 2252, 19, 0.62, 52.5259397, 13.3143385, 65.91, 0.09512623, 12.13682, 0.02, 0, 1
GPS, 435698161, 0, 3, 221583400, 2252, 19, 0.62, 52.5259398, 13.3143385, 65.91, 0.0617171, 206.9802, 0.044, 0, 1
GPS, 435898124, 0, 3, 221583600, 2252, 19, 0.62, 52.5259398, 13.3143384, 65.9, 0.06, 0, 0.05, 0, 1
GPS, 436098150, 0, 3, 221583800, 2252, 19, 0.62, 52.5259399, 13.3143384, 65.88, 0.1483375, 3.865461, -0.133, 0, 1
GPS, 436298145, 0, 3, 221584000, 2252, 19, 0.62, 52.5259398, 13.3143382, 65.91, 0.2552489, 212.1957, -0.194, 0, 1
GPS, 436498161, 0, 3, 221584200, 2252, 19, 0.62, 52.5259397, 13.3143377, 65.97, 0.2344376, 249.7872, -0.098, 0, 1
GPS, 436698168, 0, 3, 221584400, 2252, 19, 0.62, 52.5259396, 13.3143368, 65.97, 0.3069218, 281.2733, -0.159, 0, 1
GPS, 436898199, 0, 3, 221584600, 2252, 19, 0.62, 52.5259396, 13.3143361, 65.98, 0.1912302, 259.454, 0.058, 0, 1
GPS, 437098205, 0, 3, 221584800, 2252, 19, 0.62, 52.5259392, 13.3143352, 65.94, 0.4789071, 237.9693, 0.043, 0, 1
GPS, 437298329, 0, 3, 221585000, 2252, 19, 0.62, 52.5259384, 13.3143336, 65.83, 0.8480502, 230.8865, 0.467, 0, 1
GPS, 437498228, 0, 3, 221585200, 2252, 19, 0.62, 52.5259378, 13.3143324, 65.74, 0.2191119, 218.7007, 0.608, 0, 1
GPS, 437698188, 0, 3, 221585400, 2252, 19, 0.62, 52.5259376, 13.3143322, 65.64, 0.06511529, 100.6197, 0.504, 0, 1
GPS, 437898137, 0, 3, 221585600, 2252, 19, 0.62, 52.5259372, 13.3143324, 65.51, 0.3187099, 166.5742, 0.597, 0, 1
GPS, 438098156, 0, 3, 221585800, 2252, 19, 0.62, 52.5259368, 13.3143327, 65.39, 0.2266385, 147.4319, 0.545, 0, 1
GPS, 438298190, 0, 3, 221586000, 2252, 19, 0.62, 52.5259367, 13.3143328, 65.31, 0.0701142, 3.270488, 0.386, 0, 1
GPS, 438498161, 0, 3, 221586200, 2252, 19, 0.62, 52.5259368, 13.3143331, 65.29, 0.2651358, 74.91546, 0.126, 0, 1
GPS, 438698131, 0, 3, 221586400, 2252, 19, 0.62, 52.5259368, 13.3143335, 65.28, 0.1107249, 163.2016, 0.085, 0, 1
GPS, 438898181, 0, 3, 221586600, 2252, 19, 0.62, 52.5259365, 13.3143336, 65.24, 0.2153904, 160.4714, 0.186, 0, 1
GPS, 439098268, 0, 3, 221586800, 2252, 19, 0.62, 52.5259362, 13.3143339, 65.22, 0.2352871, 144.6888, 0.097, 0, 1
GPS, 439298128, 0, 3, 221587000, 2252, 19, 0.62, 52.5259357, 13.3143343, 65.21, 0.3664001, 143.0988, 0.128, 0, 1
GPS, 439498142, 0, 3, 221587200, 2252, 19, 0.62, 52.5259353, 13.3143347, 65.21, 0.2118042, 148.7115, 0.202, 0, 1
GPS, 439698148, 0, 3, 221587400, 2252, 19, 0.62, 52.5259351, 13.3143354, 65.18, 0.3617319, 102.6147, 0.044, 0, 1
GPS, 439898168, 0, 3, 221587600, 2252, 19, 0.62, 52.5259349, 13.3143361, 65.17, 0.1499667, 114.0013, -0.053, 0, 1
GPS, 440098148, 0, 3, 221587800, 2252, 19, 0.62, 52.5259349, 13.3143363, 65.17, 0.06735726, 40.78582, -0.029, 0, 1
GPS, 440298180, 0, 3, 221588000, 2252, 19, 0.62, 52.5259349, 13.3143363, 65.18, 0.04024922, 296.5651, -0.011, 0, 1
GPS, 440498137, 0, 3, 221588200, 2252, 19, 0.62, 52.5259349, 13.3143362, 65.17, 0.02941088, 215.3112, 0.047, 0, 1
GPS, 440698183, 0, 3, 221588400, 2252, 19, 0.62, 52.5259348, 13.3143361, 65.17, 0.04494441, 327.7244, -0.125, 0, 1
GPS, 440898127, 0, 3, 221588600, 2252, 19, 0.62, 52.5259349, 13.3143362, 65.18, 0.08140025, 52.98933, 0.04, 0, 1
GPS, 441098169, 0, 3, 221588800, 2252, 19, 0.62, 52.5259349, 13.3143364, 65.17, 0.06688797, 121.5514, -0.083, 0, 1
GPS, 441298154, 0, 3, 221589000, 2252, 19, 0.62, 52.5259348, 13.3143364, 65.16, 0.006324556, 341.5651, -0.098, 0, 1
GPS, 441498204, 0, 3, 221589200, 2252, 19, 0.62, 52.5259347, 13.3143364, 65.17, 0.01964688, 345.2564, 0.035, 0, 1
GPS, 441698257, 0, 3, 221589400, 2252, 19, 0.62, 52.5259347, 13.3143364, 65.16, 0.04648656, 288.8247, -0.007, 0, 1
GPS, 441898201, 0, 3, 221589600, 2252, 19, 0.62, 52.5259347, 13.3143363, 65.14, 0.02607681, 184.3987, -0.081, 0, 1
GPS, 442098157, 0, 3, 221589800, 2252, 19, 0.62, 52.5259346, 13.3143363, 65.13, 0.007615773, 156.8014, -0.067, 0, 1
GPS, 442298137, 0, 3, 221590000, 2252, 19, 0.62, 52.5259346, 13.3143363, 65.14, 0.01931321, 21.2505, -0.057, 0, 1
GPS, 442498142, 0, 3, 221590200, 2252, 19, 0.62, 52.5259345, 13.3143363, 65.14, 0.02002499, 87.13759, 0.033, 0, 1
GPS, 442698230, 0, 3, 221590400, 2252, 19, 0.62, 52.5259346, 13.3143363, 65.12, 0.07156815, 352.7757, -0.038, 0, 1
GPS, 442898157, 0, 3, 221590600, 2252, 19, 0.62, 52.5259346, 13.3143362, 65.12, 0.0490408, 267.6627, 0.017, 0, 1
GPS, 443098192, 0, 3, 221590800, 2252, 19, 0.62, 52.5259345, 13.3143362, 65.1, 0.03862642, 68.74949, 0.018, 0, 1
GPS, 443298155, 0, 3, 221591000, 2252, 19, 0.62, 52.5259345, 13.3143362, 65.08, 0.07244999, 26.21138, -0.062, 0, 1
GPS, 443498165, 0, 3, 221591200, 2252, 19, 0.62, 52.5259346, 13.3143363, 65.09, 0.06992139, 16.62076, -0.133, 0, 1
GPS, 443698128, 0, 3, 221591400, 2252, 19, 0.62, 52.5259346, 13.3143364, 65.11, 0.08944273, 100.3048, 0.005, 0, 1
GPS, 443898142, 0, 3, 221591600, 2252, 19, 0.62, 52.5259346, 13.3143365, 65.09, 0.04810405, 316.6847, 0.027, 0, 1
GPS, 444098147, 0, 3, 221591800, 2252, 19, 0.62, 52.5259345, 13.3143364, 65.07, 0.0116619, 149.0362, -0.06900001, 0, 1
GPS, 444298171, 0, 3, 221592000, 2252, 19, 0.62, 52.5259345, 13.3143365, 65.08, 0.06946222, 83.38654, 0.012, 0, 1
GPS, 444498254, 0, 3, 221592200, 2252, 19, 0.62, 52.5259345, 13.3143367, 65.06, 0.06911585, 58.60973, -0.002, 0, 1
